id,cuisine
37311,mexican
6347,mexican
47812,mexican
34919,mexican
14812,mexican
11772,mexican
44916,mexican
2014,italian
13041,mexican
40815,mexican
32713,mexican
38272,mexican
30770,mexican
22254,mexican
45828,mexican
49113,mexican
37876,mexican
30219,mexican
3111,mexican
33267,mexican
35742,mexican
15890,mexican
10968,mexican
45879,mexican
18676,mexican
29425,mexican
27055,mexican
19485,mexican
47644,mexican
1988,mexican
21210,mexican
3792,southern_us
9071,mexican
25703,mexican
25404,mexican
5791,mexican
35221,mexican
33813,mexican
21441,mexican
10503,italian
17270,mexican
17560,mexican
25735,mexican
34818,mexican
2970,mexican
39582,mexican
22358,mexican
2864,indian
15823,mexican
31475,mexican
30636,mexican
28962,mexican
45813,mexican
4000,mexican
35530,mexican
974,thai
12382,mexican
7347,mexican
26496,mexican
33767,mexican
48412,mexican
40496,mexican
37961,mexican
6571,mexican
49304,mexican
34097,mexican
10646,mexican
44083,mexican
48463,mexican
1063,mexican
30583,mexican
26237,mexican
8680,mexican
32752,mexican
23273,mexican
5717,mexican
2579,indian
45463,mexican
38241,mexican
30514,mexican
13101,mexican
19210,mexican
26502,mexican
46982,mexican
21905,mexican
46699,mexican
15406,mexican
45763,mexican
721,southern_us
32708,mexican
38004,mexican
17682,mexican
46596,mexican
48682,mexican
31605,mexican
38031,mexican
18179,mexican
48663,mexican
36353,mexican
4550,mexican
35488,mexican
33342,mexican
25731,mexican
48838,mexican
39653,mexican
33286,mexican
21344,mexican
37156,mexican
20611,mexican
8869,mexican
44038,mexican
42754,mexican
23823,mexican
13596,mexican
45059,mexican
46483,mexican
253,chinese
4053,mexican
8559,mexican
7844,mexican
9188,mexican
32548,mexican
26083,mexican
20244,mexican
37673,mexican
668,cajun_creole
29434,mexican
16805,mexican
45658,mexican
47594,mexican
7452,mexican
22645,mexican
42522,mexican
23363,mexican
35610,mexican
37631,mexican
8879,mexican
38337,mexican
19826,mexican
8844,mexican
6484,mexican
45118,mexican
22731,mexican
20793,mexican
16487,mexican
24490,mexican
15889,mexican
22935,mexican
3143,mexican
48510,mexican
35910,mexican
17474,mexican
32396,mexican
24714,mexican
36160,mexican
20077,mexican
28828,mexican
42205,mexican
36725,mexican
10316,mexican
33623,mexican
39291,mexican
49350,mexican
14699,mexican
21702,mexican
41906,mexican
4489,mexican
24409,mexican
29332,mexican
8337,mexican
918,southern_us
12435,mexican
48231,mexican
28383,mexican
4545,mexican
13102,mexican
33947,mexican
24615,mexican
49589,mexican
41481,mexican
38905,mexican
19812,mexican
6160,mexican
38993,mexican
34354,mexican
31246,french
35369,mexican
21637,mexican
49617,mexican
23003,mexican
40683,mexican
17920,mexican
18021,mexican
46780,mexican
1684,italian
1953,southern_us
15537,chinese
2489,mexican
34708,mexican
47554,mexican
30298,mexican
23459,mexican
2593,mexican
7216,mexican
35883,mexican
27039,mexican
47957,mexican
7815,mexican
5270,mexican
10768,mexican
29740,mexican
3068,mexican
29535,mexican
7182,mexican
7796,mexican
41409,mexican
39671,mexican
28559,mexican
32146,mexican
23439,mexican
31391,mexican
42855,mexican
11813,mexican
48272,mexican
12263,mexican
2787,mexican
16385,mexican
42523,mexican
26150,mexican
17544,mexican
29802,mexican
4294,mexican
12696,mexican
9075,mexican
20159,mexican
31282,mexican
13057,mexican
26814,mexican
23909,mexican
27882,mexican
43452,mexican
40246,mexican
8493,mexican
13302,mexican
25606,mexican
14808,mexican
40265,mexican
13155,mexican
28097,mexican
32076,mexican
36969,mexican
13698,mexican
38513,mexican
15605,mexican
47688,mexican
22326,mexican
43488,mexican
10245,mexican
16145,mexican
9985,mexican
37746,mexican
41400,mexican
26614,mexican
5327,mexican
13015,mexican
13811,mexican
10180,mexican
8164,mexican
47951,mexican
42025,mexican
10865,mexican
16815,mexican
1025,chinese
42784,mexican
18319,mexican
34353,mexican
44922,mexican
16240,mexican
29745,mexican
2336,mexican
17294,mexican
1449,mexican
30410,mexican
43341,mexican
39594,mexican
8543,southern_us
27176,mexican
36562,mexican
23285,mexican
26787,mexican
6506,mexican
8552,mexican
46196,mexican
22828,mexican
43621,mexican
47602,mexican
14329,mexican
2924,mexican
5741,mexican
10485,mexican
12878,mexican
21771,mexican
21059,mexican
4148,mexican
21537,mexican
45452,mexican
15489,mexican
46585,mexican
18791,mexican
40072,mexican
17587,mexican
7758,chinese
2853,mexican
18218,mexican
21720,mexican
20872,mexican
22022,mexican
17887,mexican
11422,mexican
28294,mexican
17435,mexican
43716,mexican
40489,mexican
32770,mexican
16078,mexican
46460,mexican
12472,mexican
14100,mexican
14120,mexican
40951,mexican
30897,mexican
16708,mexican
13341,mexican
49029,mexican
14064,mexican
1668,indian
28769,mexican
7239,mexican
25963,mexican
34427,mexican
6520,mexican
10300,mexican
1232,mexican
42870,mexican
33802,mexican
46501,mexican
32949,mexican
4085,mexican
30682,mexican
47315,mexican
28249,mexican
1084,mexican
25559,mexican
30714,mexican
13272,mexican
6781,mexican
43462,mexican
8440,mexican
23799,mexican
42977,mexican
20214,mexican
19527,mexican
27604,mexican
15134,mexican
21241,mexican
3240,mexican
19794,mexican
37385,mexican
5783,italian
30232,mexican
26019,mexican
48921,mexican
20762,mexican
30226,mexican
4783,italian
45445,mexican
35042,mexican
33632,mexican
38332,mexican
32651,mexican
19338,chinese
28320,mexican
1488,mexican
33940,mexican
2539,mexican
29026,mexican
25889,mexican
23589,mexican
12933,mexican
29127,mexican
3207,mexican
45732,mexican
47696,mexican
30481,mexican
45419,mexican
11406,mexican
42319,mexican
35370,mexican
42436,mexican
27895,mexican
1645,chinese
8787,mexican
7461,mexican
29368,mexican
29881,mexican
32040,mexican
7843,mexican
6254,mexican
7747,mexican
36361,mexican
31378,mexican
27634,mexican
48903,mexican
46841,mexican
47660,mexican
37772,mexican
18485,mexican
36815,mexican
45159,mexican
30140,mexican
5126,mexican
15363,mexican
169,indian
14652,mexican
42988,mexican
26067,mexican
22917,mexican
18652,mexican
42035,mexican
39445,mexican
41203,mexican
27623,mexican
142,mexican
27341,mexican
41923,mexican
49169,mexican
16288,mexican
9043,italian
49711,mexican
21753,mexican
40211,mexican
48168,mexican
29426,mexican
45945,mexican
33165,mexican
40521,mexican
21437,mexican
47064,mexican
47807,mexican
32414,mexican
11265,mexican
27139,mexican
39830,mexican
36628,mexican
42118,mexican
5928,mexican
37463,mexican
36066,mexican
16508,mexican
11464,mexican
17321,mexican
5914,chinese
19438,mexican
47580,mexican
29886,mexican
35229,mexican
39538,mexican
10650,mexican
48346,mexican
44205,mexican
877,mexican
40408,mexican
4172,mexican
1663,southern_us
29813,french
3292,mexican
6288,mexican
37606,mexican
26786,mexican
2040,mexican
38025,mexican
10171,mexican
24997,mexican
21397,mexican
1217,mexican
38381,mexican
1409,mexican
15901,mexican
42619,mexican
38670,mexican
13511,mexican
45294,mexican
41236,mexican
33370,mexican
9032,russian
26182,mexican
21629,mexican
19518,mexican
11588,mexican
3716,indian
47711,mexican
47286,mexican
28877,mexican
40039,mexican
9224,mexican
24373,mexican
45305,mexican
30758,mexican
48652,mexican
24586,mexican
26338,mexican
1670,italian
37582,mexican
48132,mexican
46066,mexican
34164,mexican
66,mexican
11006,mexican
28726,mexican
13320,mexican
6574,chinese
21779,mexican
42114,mexican
12197,mexican
35257,mexican
37169,mexican
42169,mexican
16124,mexican
6352,french
47452,mexican
7839,mexican
5569,mexican
30849,mexican
25544,mexican
4887,italian
11538,mexican
35958,mexican
31577,mexican
12233,mexican
43454,mexican
26373,mexican
43145,mexican
5308,mexican
23614,mexican
36948,mexican
12315,mexican
30020,mexican
19231,mexican
38534,mexican
45750,mexican
48778,mexican
20026,mexican
22978,mexican
26662,mexican
46218,mexican
39341,mexican
38395,mexican
18871,mexican
12468,mexican
13360,mexican
22233,mexican
30352,mexican
13345,mexican
6330,mexican
12867,mexican
35225,mexican
33826,mexican
36993,mexican
44847,mexican
10197,mexican
28737,mexican
25095,mexican
14063,mexican
811,mexican
20335,mexican
30826,mexican
4452,russian
30862,mexican
10282,mexican
47567,mexican
16553,mexican
5045,italian
47528,mexican
3979,mexican
17254,mexican
6293,mexican
42706,mexican
47432,mexican
45496,mexican
25936,mexican
46258,mexican
36625,mexican
4642,mexican
35698,mexican
19996,chinese
10388,mexican
36298,mexican
43253,mexican
1089,mexican
47,indian
257,italian
16979,mexican
31697,mexican
49012,mexican
7592,mexican
44884,mexican
41859,mexican
9969,mexican
45041,mexican
48098,mexican
27238,mexican
4466,mexican
11350,mexican
30506,mexican
439,chinese
4342,mexican
47474,mexican
25254,mexican
18255,mexican
9547,mexican
3889,mexican
26976,mexican
19218,mexican
31837,mexican
27254,mexican
26282,mexican
5443,mexican
11516,mexican
23265,mexican
49204,mexican
14502,mexican
22711,mexican
27402,mexican
4743,mexican
13632,mexican
46530,mexican
12173,mexican
44493,mexican
14241,mexican
3151,mexican
17375,mexican
26969,mexican
42219,mexican
49466,mexican
7994,mexican
16972,mexican
44688,mexican
25657,mexican
40806,mexican
10201,mexican
47124,mexican
24523,mexican
34597,mexican
32015,mexican
46696,mexican
49239,mexican
28501,mexican
37207,mexican
38224,mexican
18565,mexican
46164,mexican
4052,mexican
28544,mexican
10961,chinese
15916,mexican
36744,mexican
41984,mexican
48278,mexican
25010,mexican
21242,mexican
30310,mexican
23801,mexican
29614,mexican
34667,mexican
48159,mexican
20747,mexican
44625,mexican
7173,mexican
16676,mexican
3667,mexican
36594,mexican
26511,mexican
19351,mexican
48982,mexican
27934,mexican
22595,mexican
7256,mexican
4306,cajun_creole
41919,mexican
23236,mexican
7329,mexican
38382,mexican
42257,mexican
17600,mexican
40730,mexican
1192,southern_us
37189,mexican
2913,mexican
7118,italian
42223,mexican
25690,mexican
8267,mexican
35989,mexican
774,mexican
23158,mexican
12071,mexican
26537,mexican
49537,mexican
19990,mexican
27876,mexican
20823,mexican
31393,mexican
23239,mexican
21141,mexican
43585,mexican
30493,mexican
42985,mexican
31089,mexican
46974,mexican
40018,mexican
28153,mexican
10967,chinese
14240,mexican
24871,mexican
16258,mexican
28001,mexican
49299,mexican
47808,mexican
37960,mexican
34733,mexican
48741,mexican
10230,mexican
46275,mexican
17152,mexican
36201,mexican
16907,mexican
3244,mexican
11434,mexican
22402,mexican
26624,mexican
21558,mexican
4847,italian
17174,mexican
21995,mexican
27335,mexican
14696,mexican
48923,mexican
32508,mexican
36585,mexican
15904,mexican
19319,mexican
17017,mexican
35561,chinese
45518,mexican
6489,mexican
14423,mexican
26068,mexican
32687,mexican
18684,mexican
25918,mexican
35353,mexican
37689,mexican
32830,mexican
6984,mexican
29526,mexican
42546,mexican
30742,mexican
38469,mexican
6678,mexican
17413,mexican
20110,mexican
43229,mexican
27133,mexican
48411,mexican
11098,mexican
18024,mexican
22540,mexican
1013,mexican
35057,mexican
20177,mexican
26323,mexican
4227,mexican
34461,mexican
4540,mexican
36457,mexican
37262,mexican
16041,mexican
25790,mexican
26546,mexican
5295,mexican
26689,mexican
11129,mexican
42373,mexican
15183,mexican
20054,mexican
22088,mexican
26034,mexican
7442,mexican
39855,mexican
16795,mexican
45938,mexican
21187,mexican
24985,mexican
19293,mexican
35190,mexican
48511,mexican
24429,mexican
16069,mexican
46173,mexican
33861,mexican
17499,mexican
29095,mexican
27355,mexican
23,french
14299,mexican
15939,mexican
26371,mexican
1544,indian
15996,mexican
28808,mexican
28521,mexican
22276,mexican
45421,mexican
1388,french
16838,mexican
4167,mexican
19525,mexican
9051,mexican
13537,mexican
34265,mexican
28948,mexican
11263,mexican
42791,mexican
37584,mexican
49538,mexican
20135,mexican
46558,mexican
9349,chinese
10859,mexican
9623,mexican
3610,mexican
29537,mexican
35360,mexican
22957,mexican
39629,mexican
15631,mexican
24105,mexican
15747,mexican
48668,mexican
46662,mexican
38318,mexican
48588,mexican
44549,mexican
37552,mexican
19931,mexican
23871,mexican
23762,mexican
25303,mexican
11340,mexican
13980,mexican
7656,mexican
47486,mexican
22621,mexican
9479,mexican
13281,mexican
22624,mexican
27542,mexican
5778,mexican
48800,mexican
744,french
27747,mexican
15511,mexican
39843,mexican
40129,mexican
2236,italian
42882,mexican
2860,mexican
12167,mexican
44860,mexican
38237,mexican
27239,mexican
20091,mexican
24091,mexican
13303,mexican
17,italian
16887,mexican
31862,mexican
14437,mexican
35092,mexican
47641,mexican
10067,mexican
15037,mexican
20058,mexican
16841,mexican
35002,mexican
17689,mexican
13224,mexican
18356,mexican
10950,mexican
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,mexican
26501,mexican
31066,mexican
15589,mexican
5933,mexican
31444,mexican
42571,mexican
10448,mexican
11830,mexican
7223,mexican
46537,mexican
27269,mexican
44139,mexican
11162,mexican
38781,mexican
25429,mexican
3987,mexican
3063,mexican
392,mexican
656,mexican
28508,mexican
42332,mexican
41775,mexican
14167,mexican
1555,mexican
24872,mexican
40323,mexican
28209,mexican
8772,mexican
33557,mexican
15016,southern_us
14866,mexican
1638,italian
37006,mexican
29914,mexican
797,mexican
4209,french
34027,mexican
15378,mexican
25802,mexican
21683,mexican
30958,mexican
5558,mexican
29792,mexican
35869,mexican
24364,mexican
35401,mexican
1820,mexican
22651,mexican
39614,mexican
41834,mexican
21043,mexican
14615,mexican
47588,mexican
38983,mexican
31441,mexican
33455,mexican
25078,mexican
14162,mexican
14603,mexican
40713,mexican
43872,mexican
29222,mexican
37701,mexican
33720,mexican
43660,mexican
44613,mexican
12178,mexican
45641,mexican
42803,mexican
47145,mexican
21925,mexican
17233,mexican
28029,mexican
2601,mexican
45781,mexican
37326,mexican
46034,mexican
12813,mexican
29934,mexican
29247,mexican
48076,mexican
11352,mexican
42956,mexican
32918,mexican
607,mexican
7801,mexican
45246,mexican
31901,mexican
20449,mexican
19367,mexican
41457,mexican
12159,mexican
48164,mexican
48884,mexican
33137,mexican
23778,mexican
17154,mexican
49078,mexican
11125,italian
4280,mexican
33377,mexican
15884,mexican
44340,mexican
25351,mexican
23271,mexican
36191,mexican
48074,mexican
47618,mexican
20153,mexican
40548,mexican
22858,mexican
6224,mexican
31972,mexican
4190,mexican
22066,mexican
45809,mexican
16888,mexican
41177,mexican
2585,mexican
34835,mexican
27465,mexican
32614,mexican
23845,mexican
8345,mexican
15313,mexican
36741,mexican
6845,mexican
24184,mexican
10632,mexican
46732,mexican
7328,mexican
37610,mexican
39472,mexican
26291,mexican
30621,mexican
5188,mexican
29760,mexican
45337,mexican
31663,mexican
3965,mexican
19981,mexican
23268,mexican
39421,mexican
19286,mexican
33493,mexican
18035,mexican
19669,mexican
6073,mexican
10457,mexican
24605,mexican
37873,mexican
3753,southern_us
8218,mexican
28513,mexican
40161,mexican
35777,mexican
38159,mexican
20380,mexican
20309,mexican
22178,mexican
44534,mexican
36812,mexican
771,italian
14453,mexican
37861,mexican
40670,mexican
33687,mexican
11720,mexican
41612,mexican
27089,mexican
18732,mexican
46522,mexican
44217,mexican
10202,mexican
40090,mexican
9314,mexican
38428,mexican
25439,mexican
39775,mexican
13463,chinese
21501,mexican
47894,mexican
6270,chinese
37860,mexican
21988,mexican
7205,mexican
12797,mexican
45258,mexican
30940,mexican
9264,mexican
14576,indian
28890,mexican
20128,mexican
7330,mexican
20464,mexican
19619,mexican
37972,mexican
41015,mexican
47310,mexican
27652,mexican
42503,mexican
19581,mexican
20539,mexican
13159,mexican
45674,mexican
25381,mexican
17734,mexican
15502,mexican
1949,mexican
7784,chinese
23870,mexican
42,mexican
34881,mexican
2680,southern_us
10299,mexican
3737,italian
42343,mexican
21785,mexican
8581,italian
42710,mexican
16804,mexican
37626,mexican
48805,mexican
2746,mexican
24899,mexican
25649,mexican
6723,mexican
34402,mexican
3080,thai
26264,mexican
37408,mexican
117,spanish
34481,mexican
43553,mexican
39747,mexican
30499,mexican
19980,mexican
32277,mexican
36165,mexican
2649,italian
17428,mexican
31069,mexican
26188,mexican
8944,mexican
2473,mexican
14931,indian
21552,mexican
13444,mexican
46119,mexican
37942,mexican
32162,mexican
36605,mexican
48647,mexican
12709,mexican
1405,mexican
34269,mexican
31633,mexican
29169,mexican
10732,mexican
40433,mexican
30014,mexican
48847,mexican
26587,mexican
36983,mexican
34931,mexican
4244,mexican
16864,mexican
17047,mexican
34698,mexican
44532,mexican
23604,mexican
27463,mexican
34501,mexican
13649,mexican
988,mexican
27926,mexican
40240,mexican
18053,mexican
22028,mexican
39276,mexican
39745,mexican
30015,mexican
22494,mexican
12204,mexican
43428,mexican
45026,mexican
28904,mexican
25853,mexican
25684,mexican
31720,mexican
9748,mexican
34476,mexican
32266,mexican
46371,mexican
27590,mexican
38339,mexican
18848,mexican
14586,mexican
32960,mexican
16071,mexican
4465,french
11751,mexican
17484,mexican
12431,mexican
14316,mexican
350,mexican
8350,mexican
8150,mexican
12811,mexican
29552,mexican
15059,mexican
30181,mexican
5940,southern_us
3558,mexican
1301,italian
36040,mexican
17620,mexican
34863,mexican
22221,mexican
43531,mexican
29487,mexican
38609,mexican
35173,mexican
21574,mexican
17311,mexican
24821,mexican
9045,mexican
41741,mexican
37423,mexican
32994,mexican
1745,mexican
48841,mexican
44365,mexican
48137,mexican
32281,mexican
28754,mexican
8846,mexican
9325,mexican
23826,mexican
3729,italian
32854,mexican
24634,mexican
35683,mexican
41237,mexican
14264,mexican
14540,mexican
34479,mexican
43676,mexican
4334,mexican
45219,mexican
38586,mexican
18898,mexican
9186,mexican
23776,mexican
12057,mexican
7286,mexican
17178,mexican
29828,mexican
39864,mexican
45033,mexican
5234,southern_us
5148,mexican
17511,mexican
11619,mexican
18537,mexican
8098,mexican
665,mexican
3284,mexican
33577,mexican
582,italian
23054,mexican
1107,mexican
44356,mexican
11102,mexican
10639,mexican
32597,mexican
3225,mexican
10069,mexican
1725,mexican
22430,mexican
11695,mexican
1996,mexican
4363,southern_us
22108,mexican
24945,mexican
18023,mexican
38926,mexican
47046,mexican
10334,southern_us
47439,mexican
6390,mexican
25613,mexican
941,mexican
23577,mexican
37256,mexican
23274,mexican
5266,italian
15242,mexican
10095,mexican
6494,chinese
18939,mexican
9909,mexican
37592,mexican
45816,mexican
5794,mexican
48883,mexican
22861,mexican
30746,mexican
43915,mexican
15762,mexican
2193,mexican
22184,mexican
18771,mexican
39251,mexican
33808,mexican
31324,mexican
23025,mexican
6685,mexican
8806,mexican
45128,mexican
47906,mexican
16457,mexican
41292,mexican
11479,mexican
31614,mexican
12477,mexican
23867,mexican
5114,mexican
48589,mexican
20323,mexican
24453,mexican
10894,mexican
22331,mexican
39611,mexican
43758,mexican
3677,mexican
9868,mexican
7365,mexican
36795,mexican
47681,mexican
9738,mexican
1975,french
21202,mexican
7444,mexican
35829,mexican
4093,mexican
14822,mexican
21688,mexican
38816,mexican
27283,mexican
7176,mexican
24786,mexican
34405,mexican
635,mexican
7364,mexican
23908,mexican
35214,mexican
49205,mexican
18914,mexican
15346,mexican
23098,mexican
46704,mexican
11788,mexican
41012,mexican
34837,mexican
5497,mexican
13835,italian
39134,mexican
42029,mexican
12570,mexican
27268,mexican
23854,mexican
45995,mexican
4377,chinese
18561,mexican
11215,mexican
45362,mexican
24466,mexican
36425,mexican
48902,mexican
11196,mexican
6030,mexican
37762,mexican
29460,mexican
45798,mexican
31388,mexican
37731,mexican
18867,mexican
9122,mexican
17542,mexican
22349,mexican
44970,mexican
35984,mexican
30711,mexican
30977,mexican
12105,chinese
22538,mexican
31376,mexican
7125,italian
16878,mexican
26002,mexican
35469,mexican
20587,mexican
41172,mexican
46381,mexican
22031,mexican
45673,mexican
6003,mexican
9798,mexican
19125,mexican
1932,mexican
9091,mexican
42088,mexican
22797,mexican
30950,mexican
31545,mexican
31409,mexican
32783,mexican
3096,mexican
40650,mexican
3133,mexican
12746,mexican
26859,mexican
7415,mexican
25636,mexican
45735,mexican
2629,mexican
18969,mexican
24320,mexican
43959,mexican
20094,mexican
47316,mexican
30590,mexican
4974,southern_us
26792,mexican
27920,mexican
30368,mexican
37035,mexican
49117,mexican
12891,mexican
7148,mexican
22433,mexican
14863,mexican
15255,mexican
18172,mexican
34497,mexican
16484,mexican
23341,mexican
30034,mexican
11474,mexican
28817,mexican
32402,mexican
2511,mexican
12043,mexican
33713,mexican
19924,mexican
768,chinese
38569,mexican
19134,mexican
29710,mexican
5489,mexican
1535,mexican
11779,mexican
42927,mexican
19975,mexican
44318,mexican
5063,southern_us
20722,mexican
7340,russian
38333,mexican
18475,mexican
28125,mexican
7617,mexican
9674,mexican
41087,mexican
15430,mexican
38896,mexican
42133,mexican
19220,mexican
1576,italian
4293,mexican
8292,mexican
9704,mexican
2675,mexican
1664,indian
4488,mexican
46837,mexican
42167,mexican
46449,mexican
26984,mexican
26665,mexican
40053,mexican
10691,mexican
47916,mexican
10955,mexican
13514,cajun_creole
22487,mexican
34831,mexican
23650,mexican
34852,mexican
28749,mexican
5536,mexican
30894,mexican
2366,southern_us
17105,mexican
15327,mexican
41887,mexican
5920,mexican
32376,mexican
27864,mexican
10361,mexican
20878,mexican
25461,mexican
14051,mexican
44849,mexican
1541,mexican
908,indian
12059,mexican
19464,mexican
6120,mexican
34498,mexican
16666,mexican
19118,mexican
1484,mexican
47998,mexican
30282,mexican
28974,mexican
16893,mexican
49223,mexican
35482,mexican
29500,mexican
26270,mexican
21551,mexican
18571,mexican
4144,mexican
8436,mexican
24343,mexican
5706,mexican
34003,mexican
31332,mexican
30861,mexican
25779,mexican
5531,mexican
9085,mexican
14711,mexican
31632,mexican
38002,mexican
4562,french
26604,mexican
21800,mexican
25844,mexican
6113,mexican
48105,mexican
26886,mexican
30639,mexican
41040,mexican
35359,mexican
40971,mexican
26403,mexican
45138,mexican
27629,mexican
16379,mexican
39698,mexican
43697,mexican
12935,mexican
30260,mexican
27705,mexican
30896,mexican
33072,mexican
18562,mexican
27340,mexican
39247,mexican
35549,mexican
17226,mexican
42827,mexican
48490,mexican
38311,mexican
17539,mexican
10841,mexican
13689,mexican
5138,mexican
18428,mexican
47495,mexican
3844,mexican
41911,mexican
28558,mexican
37652,mexican
43320,mexican
3265,mexican
30471,mexican
37488,mexican
46154,mexican
17884,mexican
41232,mexican
18734,mexican
13743,mexican
36343,mexican
7030,mexican
24613,mexican
38710,mexican
12280,mexican
29996,mexican
27749,mexican
8235,mexican
2938,southern_us
47824,mexican
21818,mexican
10005,mexican
27040,mexican
48042,mexican
18261,mexican
44149,mexican
17768,mexican
17698,mexican
1200,mexican
17410,mexican
12595,mexican
48891,mexican
17784,mexican
11882,mexican
38280,mexican
480,chinese
26355,mexican
45386,mexican
42955,mexican
31678,mexican
4506,mexican
44155,mexican
11633,mexican
21253,mexican
46025,mexican
10314,mexican
46874,mexican
38432,mexican
48935,mexican
2490,italian
8591,mexican
26318,mexican
37469,mexican
4102,italian
15647,mexican
9121,indian
7929,mexican
38228,mexican
14957,mexican
18414,mexican
5231,mexican
33604,mexican
12735,mexican
19523,mexican
7853,mexican
33163,mexican
5630,mexican
35049,mexican
7965,mexican
39821,mexican
27157,mexican
28318,mexican
11275,mexican
4034,mexican
37380,mexican
3470,mexican
701,southern_us
37996,mexican
10483,mexican
18610,mexican
42759,mexican
11426,mexican
44136,mexican
24261,mexican
8985,mexican
28040,mexican
31071,mexican
6453,mexican
48762,mexican
36159,mexican
21417,mexican
26451,mexican
19979,mexican
44803,mexican
35560,mexican
39937,mexican
6593,mexican
31735,mexican
13153,mexican
1411,mexican
31664,mexican
32101,mexican
33367,mexican
46628,mexican
32747,mexican
2377,mexican
14640,mexican
48493,mexican
6752,mexican
17519,mexican
45167,mexican
5975,mexican
28189,mexican
37891,mexican
31530,mexican
22880,mexican
41020,mexican
32047,mexican
30877,mexican
6700,mexican
34641,mexican
25706,mexican
35164,mexican
10066,mexican
11681,mexican
40920,mexican
43481,mexican
33705,mexican
46679,mexican
17635,french
6235,mexican
49572,mexican
14373,mexican
25511,mexican
47652,mexican
24214,mexican
40625,mexican
20447,mexican
13533,mexican
10195,mexican
27795,mexican
23014,mexican
7561,mexican
23812,mexican
24952,mexican
41557,mexican
15847,mexican
20202,mexican
16301,mexican
27106,mexican
5037,mexican
15253,french
22270,mexican
39918,mexican
11398,mexican
44174,mexican
8231,mexican
34639,mexican
33855,mexican
14041,italian
37934,mexican
6104,mexican
27251,mexican
47206,mexican
46137,mexican
31102,mexican
33073,mexican
4661,mexican
25610,mexican
31029,mexican
23440,mexican
42385,mexican
45895,mexican
34229,mexican
31486,mexican
47198,mexican
23006,mexican
14166,mexican
12425,mexican
46583,mexican
20880,mexican
13762,mexican
47701,mexican
26679,mexican
7296,mexican
8520,mexican
34428,mexican
40138,mexican
1967,mexican
12854,mexican
12646,southern_us
40178,mexican
16990,mexican
172,mexican
28381,mexican
41826,mexican
36860,mexican
20795,mexican
6626,mexican
20589,mexican
4024,mexican
34359,mexican
29651,mexican
49442,mexican
5049,mexican
1337,russian
29433,mexican
10717,mexican
15957,mexican
20499,mexican
38018,mexican
18150,mexican
46524,mexican
40473,mexican
21554,mexican
42695,mexican
48951,mexican
46544,mexican
8376,mexican
33109,mexican
41448,mexican
11784,mexican
36889,mexican
47140,mexican
16207,mexican
4708,italian
9630,mexican
43778,mexican
5540,mexican
33015,mexican
32258,mexican
49287,mexican
36720,mexican
14956,mexican
36140,mexican
31818,mexican
15827,mexican
16331,mexican
39064,mexican
17103,mexican
42799,mexican
46829,mexican
39560,mexican
19496,mexican
23809,mexican
4056,mexican
1214,southern_us
27520,mexican
28815,mexican
38950,mexican
9720,mexican
16896,mexican
23108,mexican
44539,mexican
45542,mexican
10080,mexican
10467,mexican
29668,mexican
6948,mexican
18308,mexican
41138,mexican
35252,mexican
45559,mexican
45169,mexican
22539,mexican
14601,mexican
46738,mexican
36644,mexican
18064,mexican
12989,mexican
29125,mexican
10810,mexican
39796,mexican
30688,mexican
25386,mexican
5550,mexican
26998,mexican
30398,mexican
40333,mexican
24265,mexican
18953,southern_us
24287,mexican
36631,mexican
33500,mexican
9719,mexican
18589,mexican
25430,mexican
48525,mexican
4337,mexican
30578,mexican
18333,mexican
7556,mexican
13108,mexican
30208,mexican
23114,mexican
46118,mexican
37800,mexican
3390,italian
7445,chinese
34030,mexican
40358,mexican
40028,mexican
45708,mexican
7393,mexican
3619,southern_us
29848,mexican
25705,mexican
25919,mexican
4874,mexican
47709,mexican
30281,mexican
16044,southern_us
1353,mexican
1339,mexican
48060,mexican
12829,mexican
24191,mexican
3859,italian
10744,mexican
45958,mexican
9028,mexican
45733,mexican
21752,mexican
21085,mexican
45884,mexican
22860,mexican
39506,mexican
25569,mexican
36896,mexican
33018,mexican
15341,mexican
18983,mexican
5885,chinese
18704,mexican
31610,mexican
3401,mexican
35168,mexican
29209,mexican
36347,mexican
1785,mexican
38673,mexican
49486,mexican
13583,mexican
33926,mexican
40470,mexican
26337,mexican
6731,indian
44459,mexican
22824,mexican
29264,mexican
25558,mexican
23080,mexican
14670,mexican
27553,mexican
17525,mexican
6077,mexican
24098,mexican
2510,italian
26921,mexican
23088,mexican
31468,mexican
32381,mexican
44835,mexican
32368,mexican
27208,mexican
14242,mexican
19659,mexican
43094,mexican
15760,mexican
11814,mexican
15262,mexican
21825,mexican
39447,mexican
18247,mexican
32682,mexican
37504,mexican
20319,mexican
32522,mexican
44455,mexican
49148,mexican
2114,italian
31361,mexican
28348,mexican
22226,mexican
33911,mexican
16916,mexican
35988,mexican
43563,mexican
35964,mexican
26651,mexican
15924,mexican
48851,mexican
23692,mexican
44971,mexican
31673,mexican
11741,mexican
1087,mexican
36591,mexican
24651,mexican
16791,mexican
28578,mexican
4537,mexican
24876,mexican
31584,mexican
39456,mexican
39474,mexican
11103,mexican
17650,mexican
40495,mexican
3434,mexican
10911,mexican
35249,mexican
8344,mexican
47259,mexican
42808,mexican
39649,mexican
316,indian
43351,mexican
32617,mexican
27624,mexican
